,Symbol,Name
4053,ENDP,Endo International plc
4054,ECYT,Endocyte
4055,ELGX,Endologix
4056,NDRA,ENDRA Life Sciences
4057,NDRAW,ENDRA Life Sciences
4058,EIGI,Endurance International Group Holdings
4059,WATT,Energous
4060,EFOI,Energy Focus
4061,ERII,Energy Recovery
4062,EXXI,Energy XXI Gulf Coast
4063,ENG,ENGlobal
4064,ENPH,Enphase Energy
4065,ESGR,Enstar Group Limited
4066,ENFC,Entegra Financial
4067,ENTG,Entegris
4068,ENTL,Entellus Medical
4069,EBTC,Enterprise Ban
4070,EFSC,Enterprise Financial Services
4071,ENZY,Enzymotec Ltd
4072,EPZM,Epizyme
4073,PLUS,ePlus
4074,EQIX,Equinix
4075,EQFN,Equitable Financial
4076,EQBK,Equity Bancshares
4077,ERIC,Ericsson
4078,ERIE,Erie Indemnity pany
4079,ERYP,Erytech Pharma SA
4080,ESCA,Escalade orporated
4081,ESPR,Esperion Therapeutics
4082,ESQ,Esquire Financial Holdings
4083,ESSA,ESSA Ban
4084,EPIX,ESSA Pharma
4085,ESND,Essendant
4086,ESTR,Estre Ambiental
4087,ESTRW,Estre Ambiental
4088,ITEQ,ETF Managers  BlueStar TABIGITech Israel Technology ETF
4089,ETSY,Etsy
4090,CLWT,Euro Tech Holdings pany Limited
4091,EEFT,Euronet Worldwide
4092,ESEA,Euroseas Ltd
4093,EVEP,EV Energy Partners LP
4094,EVBG,Everbridge
4095,EVK,EverGlory International Group
4096,MRAM,Everspin Technologies
4097,EVLV,EVINE Live
4098,EVGN,Evogene Ltd
4099,EVOK,Evoke Pharma
4100,EVOL,Evolving Systems
4101,EXAS,Exact Sciences
4102,EXAC,Exactech
4103,XELA,Exela Technologies
4104,EXEL,Exelixis
4105,EXFO,EXFO
4106,EXLS,ExlService Holdings
4107,EXPE,Expedia
4108,EXPD,Expeditors International of Washington
4109,EXPO,Exponent
4110,ESRX,Express Scripts Holding pany
4111,XOG,Extraction Oil  Gas
4112,EXTR,Extreme Networks
4113,EYEG,Eyegate Pharmaceuticals
4114,EYEGW,Eyegate Pharmaceuticals
4115,EZPW,EZ
4116,FFIV,F5 Networks
4117,FB,Facebook
4118,DAVE,Famous Dave39s of America
4119,FANH,Fanhua
4120,FARM,Farmer Brothers pany
4121,FMAO,Farmers  Merchants Ban
4122,FFKT,Farmers Capital Bank
4123,FMNB,Farmers National Banc
4124,FARO,FARO Technologies
4125,FAST,Fastenal pany
4126,FAT,FAT Brands
4127,FATE,Fate Therapeutics
4128,FBSS,Fauquier Bankshares
4129,FCRE,FC Global Realty orporated
4130,FSAC,Federal Street Acquisition
4131,FSACU,Federal Street Acquisition
4132,FSACW,Federal Street Acquisition
4133,FNHC,Federated National Holding pany
4134,FENC,Fennec Pharmaceuticals
4135,GSM,Ferroglobe PLC
4136,FFBW,FFBW
4137,FCSC,Fibrocell Science
4138,FGEN,FibroGen
4139,FDBC,Fidelity D  D Ban
4140,ONEQ,Fidelity Nasdaq posite Index Tracking Stock
4141,LION,Fidelity Southern
4142,FDUS,Fidus Investment
4143,FRGI,Fiesta Restaurant Group
4144,FITB,Fifth Third Ban
4145,FITBI,Fifth Third Ban
4146,FNGN,Financial Engines
4147,FISI,Financial Institutions
4148,FNSR,Finisar
4149,FNJN,Finjan Holdings
4150,FNTE,FinTech Acquisition  II
4151,FNTEU,FinTech Acquisition  II
4152,FNTEW,FinTech Acquisition  II
4153,FEYE,FireEye
4154,FBNC,First Ban
4155,FNLC,First Ban  ME
4156,FRBA,First Bank
4157,BUSE,First Busey
4158,FBIZ,First Business Financial Services
4159,FCAP,First Capital
4161,FCNCA,First Citizens BancShares
4162,FCBC,First munity Bancshares
4163,FCCO,First munity
4164,FBNK,First Connecticut Ban
4165,FDEF,First Defiance Financial
4166,FFBC,First Financial Ban
4167,FFBCW,First Financial Ban
4168,FFIN,First Financial Bankshares
4169,THFF,First Financial  Indiana
4170,FFNW,First Financial Northwest
4171,FFWM,First Foundation
4172,FGBI,First Guaranty Bancshares
4173,FHB,First Hawaiian
4174,INBK,First Internet Ban
4175,INBKL,First Internet Ban
4176,FIBK,First Interstate BancSystem
4177,FRME,First Merchants
4178,FMBH,First MidIllinois Bancshares
4179,FMBI,First Midwest Ban
4180,FNWB,First Northwest Ban
4181,FSFG,First Savings Financial Group
4182,FSLR,First Solar
4183,FAAR,First  Alternative Absolute Return Strategy ETF
4184,FPA,First  Asia Pacific ExJapan AlphaDEX
4185,BICK,First  BICK Index
4186,FBZ,First  Brazil AlphaDEX
4187,FTHI,First  BuyWrite ome ETF
4188,FCAL,First  California Municipal High ome ETF
4189,FCAN,First  Canada AlphaDEX
4190,FTCS,First  Capital Strength ETF
4191,FCEF,First  CEF ome Opportunity ETF
4192,FCA,First  China AlphaDEX
4193,SKYY,First  Cloud puting ETF
4194,RNDM,First  Developed International Equity Select ETF
4195,FDT,First  Developed Markets ExUS AlphaDEX
4196,FDTS,First  Developed Markets exUS Small Cap AlphaDEX
4197,FVC,First  Dorsey Wright Dynamic Focus 5 ETF
4198,FV,First  Dorsey Wright Focus 5 ETF
4199,IFV,First  Dorsey Wright International Focus 5 ETF
4200,DWPP,First  Dorsey Wright People39s Portfolio ETF
4201,FEM,First  Emerging Markets AlphaDEX
4202,RNEM,First  Emerging Markets Equity Select ETF
4203,FEMB,First  Emerging Markets Local Currency ETF
4204,FEMS,First  Emerging Markets Small Cap AlphaDEX
4205,FTSM,First  Enhanced Short Maturity ETF
4206,FEP,First  Europe AlphaDEX
4207,FEUZ,First  Eurozone AlphaDEX ETF
4208,FGM,First  Germany AlphaDEX
4209,FTGC,First  Global Tactical modity Strategy
4210,FTLB,First  Hedged BuyWrite ome ETF
4211,HYLS,First  High Yield LongShort ETF
4212,FHK,First  Hong Kong AlphaDEX
4213,FTAG,First  Indxx Global Agriculture ETF
4214,FTRI,First  Indxx Global Natural Resources ome ETF
4215,FPXI,First  International IPO ETF
4216,YDIV,First  International MultiAsset Diversified ome Index
4217,FJP,First  Japan AlphaDEX
4218,FEX,First  Large Cap Core AlphaDEX
4219,FTC,First  Large Cap Growth AlphaDEX
4220,RNLC,First  Large Cap US Equity Select ETF
4221,FTA,First  Large Cap Value AlphaDEX
4222,FLN,First  Latin America AlphaDEX
4223,LMBS,First  Low Duration Opportunities ETF
4224,FMB,First  Managed Municipal ETF
4225,FMK,First  Mega Cap AlphaDEX
4226,FNX,First  Mid Cap Core AlphaDEX
4227,FNY,First  Mid Cap Growth AlphaDEX
4228,RNMC,First  Mid Cap US Equity Select ETF
4229,FNK,First  Mid Cap Value AlphaDEX
4230,FAD,First  Multi Cap Growth AlphaDEX
4231,FAB,First  Multi Cap Value AlphaDEX
4232,MDIV,First  MultiAsset Diversified ome Index
4233,MCEF,First  Municipal CEF ome Opportunity ETF
4234,FMHI,First  Municipal High ome ETF
4235,QABA,First  NASDAQ ABA munity Bank Index
4236,FTXO,First  Nasdaq Bank ETF
4237,QCLN,First  NASDAQ Clean Edge Green Energy Index
4238,GRID,First  NASDAQ Clean Edge Smart Grid Infrastructure Index
4239,CIBR,First  NASDAQ Cybersecurity ETF
4240,FTXG,First  Nasdaq Food  Beverage ETF
4241,CARZ,First  NASDAQ Global Auto Index
4242,FTXN,First  Nasdaq Oil  Gas ETF
4243,FTXH,First  Nasdaq Pharmaceuticals ETF
4244,FTXD,First  Nasdaq Retail ETF
4245,FTXL,First  Nasdaq Semiconductor ETF
4246,FONE,First  NASDAQ Smartphone Index
4247,TDIV,First  NASDAQ Technology Dividend Index
4248,FTXR,First  Nasdaq Transportation ETF
4249,QQEW,First  NASDAQ100 Equal Weighted Index
4250,QQXT,First  NASDAQ100 ExTechnology Sector Index
4251,QTEC,First  NASDAQ100 Technology Index
4252,AIRR,First  RBA American Industrial Renaissance ETF
4253,QINC,First  RBA Quality ome ETF
4254,RDVY,First  Rising Dividend Achievers ETF
4255,RFAP,First  RiverFront Dynamic Asia Pacific ETF
4256,RFDI,First  RiverFront Dynamic Developed International ETF
4257,RFEM,First  RiverFront Dynamic Emerging Markets ETF
4258,RFEU,First  RiverFront Dynamic Europe ETF
4259,FTSL,First  Senior Loan  ETF
4260,FYX,First  Small Cap Core AlphaDEX
4261,FYC,First  Small Cap Growth AlphaDEX
4262,RNSC,First  Small Cap US Equity Select ETF
4263,FYT,First  Small Cap Value AlphaDEX
4264,SDVY,First  SMID Cap Rising Dividend Achievers ETF
4265,FKO,First  South Korea AlphaDEX
4266,FCVT,First  SSI Strategic Convertible Securities ETF
4267,FDIV,First  Strategic ome ETF
4268,FSZ,First  Switzerland AlphaDEX
4269,FTW,First  Taiwan AlphaDEX
4270,FIXD,First  TCW Opportunistic Fixed ome ETF
4271,TUSA,First  Total US Market AlphaDEX ETF
4272,FKU,First  United Kingdom AlphaDEX
4273,RNDV,First  US Equity Dividend Select ETF
4274,FUNC,First United
4275,FUSB,First US Bancshares
4276,SVVC,Firsthand Technology Value
4277,FSV,FirstService
4278,FISV,Fiserv
4279,FIVE,Five Below
4280,FPRX,Five Prime Therapeutics
4281,FVE,Five Star Senior Living
4282,FIVN,Five9
4283,FLEX,Flex Ltd
4284,FLKS,Flex Pharma
4285,FLXN,Flexion Therapeutics
4286,SKOR,FlexShares CreditScored US orate Index
4287,LKOR,FlexShares CreditScored US Long orate Index
4288,MBSD,FlexShares Disciplined Duration MBS Index
4289,ASET,FlexShares Real Assets Allocation Index
4290,ESGG,FlexShares STOXX Global ESG Impact Index
4291,ESG,FlexShares STOXX US ESG Impact Index
4292,QLC,FlexShares US Quality Large Cap Index
4293,FPAY,FlexShopper
4294,FLXS,Flexsteel Industries
4295,FLIR,FLIR Systems
4296,FLDM,Fluidigm
4297,FFIC,Flushing Financial
4298,FNBG,FNB Ban
4299,FOMX,Foamix Pharmaceuticals Ltd
4300,FOGO,Fogo de Chao
4301,FONR,Fonar
4302,FSCT,ForeScout Technologies
4303,FRSX,Foresight Autonomous Holdings Ltd
4304,FH,FORM Holdings
4305,FORM,FormFactor
4306,FORTY,Formula Systems 1985 Ltd
4307,FORR,Forrester Research
4308,FRTA,Forterra
4309,FTNT,Fortinet
4310,FBIO,Fortress Biotech
4311,FBIOP,Fortress Biotech
4312,FMCI,Forum Merger
4313,FMCIR,Forum Merger
4314,FMCIU,Forum Merger
4315,FMCIW,Forum Merger
4316,FWRD,Forward Air
4317,FORD,Forward Industries
4318,FWP,Forward Pharma AS
4319,FOSL,Fossil Group
4320,FMI,Foundation Medicine
4321,FOXF,Fox Factory Holding
4322,FRAN,Francesca39s Holdings
4323,FELE,Franklin Electric Co
4324,FRED,Fred39s
4325,RAIL,Freightcar America
4326,FEIM,Frequency Electronics
4327,FRPT,Freshpet
4328,FTEO,FRONTEO
4329,FTR,Frontier munications
4330,FTRPR,Frontier munications
4331,FRPH,FRP Holdings
4332,FSBW,FS Ban
4333,FSBC,FSB Ban
4334,FTD,FTD panies
4335,FTEK,Fuel Tech
4336,FCEL,FuelCell Energy
4337,FLGT,Fulgent Genetics
4338,FORK,Fuling Global
4339,FLL,Full House Resorts
4340,FULT,Fulton Financial
4341,FNKO,Funko
4342,FSNN,Fusion Telemunications International
4343,FTFT,Future FinTech Group
4344,FFHL,Fuwei Films Holdings Co Ltd
4345,WILC,G WilliFood International  Ltd
4346,GTHX,G1 Therapeutics
4347,FOANC,Gabelli NextShares
4348,MOGLC,Gabelli NextShares
4349,GAIA,Gaia
4350,GLPG,Galapagos NV
4351,GALT,Galectin Therapeutics
4352,GLMD,Galmed Pharmaceuticals Ltd
4353,GLPI,Gaming and Leisure Properties
4354,GPIC,Gaming Partners International
4355,GRMN,Garmin Ltd
4356,GARS,Garrison Capital
4357,GDS,GDS Holdings Limited
4358,GEMP,Gemphire Therapeutics
4359,GENC,Gencor Industries
4360,GNCMA,General munication
4361,GFN,General Finance
4362,GFNCP,General Finance
4363,GFNSL,General Finance
4364,GENE,Genetic Technologies Ltd
4365,GNUS,Genius Brands International
4366,GNMK,GenMark Diagnostics
4367,GNCA,Genocea Biosciences
4368,GHDX,Genomic Health
4369,GNTX,Gentex
4370,THRM,Gentherm
4371,GEOS,Geospace Technologies
4372,GABC,German American Ban
4373,GERN,Geron
4374,GEVO,Gevo
4375,ROCK,Gibraltar Industries
4376,GIGM,GigaMedia Limited
4377,GIII,GIII Apparel Group LTD
4378,GILT,Gilat Satellite Networks Ltd
4379,GILD,Gilead Sciences
4380,GBCI,Glacier Ban
4381,GLAD,Gladstone Capital
4382,GLADN,Gladstone Capital
4383,GOOD,Gladstone mercial
4384,GOODM,Gladstone mercial
4385,GOODO,Gladstone mercial
4386,GOODP,Gladstone mercial
4387,GAIN,Gladstone Investment
4388,GAINM,Gladstone Investment
4389,GAINN,Gladstone Investment
4390,GAINO,Gladstone Investment
4391,LAND,Gladstone Land
4392,LANDP,Gladstone Land
4393,GLBZ,Glen Burnie Ban
4394,GBT,Global Blood Therapeutics
4395,ENT,Global Eagle Entertainment
4396,GBLI,Global Indemnity Limited
4397,GBLIL,Global Indemnity Limited
4398,GBLIZ,Global Indemnity Limited
4399,GPAC,Global Partner Acquisition
4400,GPACU,Global Partner Acquisition
4401,GPACW,Global Partner Acquisition
4402,SELF,Global Self Storage
4403,GWRS,Global Water Resources
4404,KRMA,Global X Conscious panies ETF
4405,FINX,Global X FinTech ETF
4406,BFIT,Global X Health  Wellness Thematic ETF
4407,SNSR,Global X Internet of Things ETF
4408,LNGR,Global X Longevity Thematic ETF
4409,MILN,Global X Millennials Thematic ETF
4410,EFAS,Global X MSCI SuperDividend EAFE ETF
4411,QQQC,Global X NASDAQ China Technology ETF
4412,BOTZ,Global X Robotics  Artificial Intelligence ETF
4413,CATH,Global X SP 500 Catholic Values ETF
4414,SOCL,Global X Social Media ETF
4415,ALTY,Global X SuperDividend Alternatives ETF
4416,SRET,Global X SuperDividend REIT ETF
4417,YLCO,Global X Yieldco Index ETF
4418,GLBS,Globus Maritime Limited
4419,GLUU,Glu Mobile
4420,GLYC,Glyimetics
4421,GOGO,Gogo
4422,GLNG,Golar LNG Limited
4423,GMLP,Golar LNG Partners LP
4424,GMLPP,Golar LNG Partners LP
4425,GDEN,Golden Entertainment
4426,GOGL,Golden Ocean Group Limited
4427,GBDC,Golub Capital BDC
4428,GTIM,Good Times Restaurants
4429,GPRO,GoPro
4430,GSHT,Gores Holdings II
4431,GSHTU,Gores Holdings II
4432,GSHTW,Gores Holdings II
4433,GOV,Government Properties ome
4434,GOVNI,Government Properties ome
4435,LOPE,Grand Canyon Education
4436,GRVY,GRAVITY Co Ltd
4437,GECC,Great Elm Capital
4438,GECCL,Great Elm Capital
4439,GEC,Great Elm Capital Group
4440,GLDD,Great Lakes Dredge  Dock
4441,GSBC,Great Southern Ban
4442,GNBC,Green Ban
4443,GRBK,Green Brick Partners
4444,GPP,Green Plains Partners LP
4445,GPRE,Green Plains
4446,GCBC,Greene County Ban
4447,GLRE,Greenlight Reinsurance Ltd
4448,GSUM,Gridsum Holding
4449,GRIF,Griffin Industrial Realty
4450,GRFS,Grifols SA
4451,GRPN,Groupon
4452,OMAB,Grupo Aeroportuario del Centro Norte SAB de CV
4453,GGAL,Grupo Financiero Galicia SA
4454,GSIT,GSI Technology
4455,GSVC,GSV Capital
4456,GTXI,GTx
4457,GTYH,GTY Technology Holdings
4458,GTYHU,GTY Technology Holdings
4459,GTYHW,GTY Technology Holdings
4460,GBNK,Guaranty Ban
4461,GNTY,Guaranty Bancshares
4462,GFED,Guaranty Federal Bancshares
4463,GIFI,Gulf Island Fabrication
4464,GURE,Gulf Resources
4465,GPOR,Gulfport Energy
4466,GWPH,GW Pharmaceuticals Plc
4467,GWGH,GWG Holdings
4468,GYRO,Gyrodyne  LLC
4469,HEES,HE Equipment Services
4470,HLG,Hailiang Education Group
4471,HNRG,Hallador Energy pany
4472,HALL,Hallmark Financial Services
4473,HALO,Halozyme Therapeutics
4474,HBK,Hamilton Ban
4475,HLNE,Hamilton Lane orporated
4476,HBHC,Hancock Holding pany
4477,HBHCL,Hancock Holding pany
4478,HJLI,Hancock Jaffe Laboratories
4479,HAFC,Hanmi Financial
4480,HQCL,Hanwha Q CELLS Co Ltd
4481,HONE,HarborOne Ban
4482,HDNG,Hardinge
4483,HLIT,Harmonic
4484,HFGIC,Hartford s NextShares
4485,HBIO,Harvard Bioscience
4486,HCAP,Harvest Capital Credit
4487,HCAPZ,Harvest Capital Credit
4488,HAS,Hasbro
4489,HA,Hawaiian Holdings
4490,HCOM,Hawaiian Tel Holdco
4491,HWKN,Hawkins
4492,HWBK,Hawthorn Bancshares
4493,HYAC,Haymaker Acquisition
4494,HYACU,Haymaker Acquisition
4495,HYACW,Haymaker Acquisition
4496,HAYN,Haynes International
4497,HDS,HD Supply Holdings
4498,HIIQ,Health Insurance Innovations
4499,HCSG,Healthcare Services Group
4500,HQY,HealthEquity
4501,HSTM,HealthStream
4502,HTLD,Heartland Express
4503,HTLF,Heartland Financial USA
4504,HTBX,Heat Biologics
4505,HEBT,Hebron Technology Co Ltd
4506,HSII,Heidrick  Struggles International
4507,HELE,Helen of Troy Limited
4508,HMNY,Helios and Matheson Analytics
4509,HMTV,Hemisphere Media Group
4510,HNNA,Hennessy Advisors
4511,HSIC,Henry Schein
4512,HTBK,Heritage merce
4513,HFWA,Heritage Financial
4514,HCCI,HeritageCrystal Clean
4515,MLHR,Herman Miller
4516,HRTX,Heron Therapeutics
4517,HSKA,Heska
4518,HX,Hexindai
4519,HIBB,Hibbett Sports
4520,SNLN,HighlandiBoxx Senior Loan ETF
4521,HPJ,Highpower International
4522,HIHO,Highway Holdings Limited
4523,HIMX,Himax Technologies
4524,HIFS,Hingham Institution for Savings
4525,HSGX,Histogenics
4526,HMNF,HMN Financial
4527,HMSY,HMS Holdings
4528,HOLI,Hollysys Automation Technologies Ltd
4529,HOLX,Hologic
4530,HBCP,Home Ban
4531,HOMB,Home BancShares
4532,HFBL,Home Federal Ban  of Louisiana
4533,HMST,HomeStreet
4534,HMTA,HomeTown Bankshares
4535,HTBI,Home Bancshares
4536,HOFT,Hooker Furniture
4537,HOPE,Hope Ban
4538,HFBC,HopFed Ban
4539,HBNC,Horizon Ban IN
4540,HZNP,Horizon Pharma plc
4541,HRZN,Horizon Technology Finance
4542,DAX,Horizons DAX Germany ETF
4543,QYLD,Horizons NASDAQ100 Covered Call ETF
4544,HDP,Hortonworks
4545,HPT,Hospitality Properties
4546,TWNK,Hostess Brands
4547,TWNKW,Hostess Brands
4548,HMHC,Houghton Mifflin Harcourt pany
4549,HWCC,Houston Wire  Cable pany
4550,HOVNP,Hovnanian Enterprises
4551,HBMD,Howard Ban
4552,HTGM,HTG Molecular Diagnostics
4553,HUBG,Hub Group
4554,HSON,Hudson Global
4555,HDSN,Hudson Technologies
4556,HUNT,Hunter Maritime Acquisition
4557,HUNTU,Hunter Maritime Acquisition
4558,HUNTW,Hunter Maritime Acquisition
4559,HBAN,Huntington Bancshares orporated
4560,HBANN,Huntington Bancshares orporated
4561,HBANO,Huntington Bancshares orporated
4562,HBANP,Huntington Bancshares orporated
4563,HURC,Hurco panies
4564,HURN,Huron Consulting Group
4565,HCM,Hutchison China MediTech Limited
4566,HBP,Huttig Building Products
4567,HVBC,HV Ban
4568,HYGS,Hydrogenics
4569,IDSY,ID Systems
4570,IAC,IACInterActive
4571,IAM,IAM Capital Acquisition pany
4572,IAMXR,IAM Capital Acquisition pany
4573,IAMXW,IAM Capital Acquisition pany
4574,IBKC,IBERIABANK
4575,IBKCO,IBERIABANK
4576,IBKCP,IBERIABANK
4577,ICAD,icad
4578,IEP,Icahn Enterprises LP
4579,ICCH,ICC Holdings
4580,ICFI,ICF International
4581,ICHR,Ichor Holdings
4582,ICLK,iClick Interactive Asia Group Limited
4583,ICLR,ICON plc
4584,ICON,Iconix Brand Group
4585,ICUI,ICU Medical
4586,IPWR,Ideal Power
4587,INVE,Identiv
4588,IDRA,Idera Pharmaceuticals
4589,IDXX,IDEXX Laboratories
4590,IESC,IES Holdings
4591,IROQ,IF Ban
4592,IFMK,iFresh
4593,RXDX,Ignyta
4594,INFO,IHS Markit Ltd
4595,IIVI,IIVI orporated
4596,KANG,iKang Healthcare Group
4597,IKNX,Ikonics
4598,ILG,ILG
4599,ILMN,Illumina
4600,ISNS,Image Sensing Systems
4601,IMMR,Immersion
4602,ICCC,ImmuCell
4603,IMDZ,Immune Design
4604,IMNP,Immune Pharmaceuticals
4605,IMGN,ImmunoGen
4606,IMMU,Immunomedics
4607,IMRN,Immuron Limited
4608,IMRNW,Immuron Limited
4609,IMMP,Immutep Limited
4610,IPXL,Impax Laboratories
4611,IMPV,Imperva
4612,PI,Impinj
4613,IMMY,Imprimis Pharmaceuticals
4614,INCR,Research Holdings
4615,INCY,yte
4616,INDB,Independent Bank
4617,IBCP,Independent Bank
4618,IBTX,Independent Bank Group
4619,INDU,Industrea Acquisition
4620,INDUU,Industrea Acquisition
4621,INDUW,Industrea Acquisition
4622,IDSA,Industrial Services of America
4623,INFN,Infinera
4624,INFI,Infinity Pharmaceuticals
4625,IPCC,Infinity Property and Casualty
4626,IFRX,InflaRx NV
4627,III,Information Services Group
4628,IFON,InfoSonics
4629,IMKTA,Ingles Markets orporated
4630,INWK,InnerWorkings
4631,INOD,Innodata
4632,IPHS,Innophos Holdings
4633,IOSP,Innospec
4634,ISSC,Innovative Solutions and Support
4635,INVA,Innoviva
4636,INGN,Inogen
4637,INOV,Inovalon Holdings
4638,INO,Inovio Pharmaceuticals
4639,INPX,Inpixon
4640,INSG,Inseego
4641,NSIT,Insight Enterprises
4642,ISIG,Insignia Systems
4643,INSM,Insmed
4644,INSE,Inspired Entertainment
4645,IIIN,Insteel Industries
4646,PODD,Insulet
4647,INSY,Insys Therapeutics
4648,NTEC,Intec Pharma Ltd
4649,IART,Integra LifeSciences Holdings
4650,IDTI,Integrated Device Technology
4651,IMTE,Integrated Media Technology Limited
4652,INTC,Intel
4653,NTLA,Intellia Therapeutics
4654,IPCI,Intellipharmaceutics International
4655,IPAR,Inter Parfums
4656,IBKR,Interactive Brokers Group
4657,ICPT,Intercept Pharmaceuticals
4658,IDCC,InterDigital
4659,TILE,Interface
4660,LINK,Interlink Electronics
4661,IMI,Intermolecular
4662,INAP,Internap
4663,IBOC,International Bancshares
4664,ISCA,International Speedway
4665,IGLD,Internet Gold Golden Lines Ltd
4666,IIJI,Internet Initiative Japan
4667,IDXG,Interpace Diagnostics Group
4668,XENT,Intersect ENT
4669,INTX,Intersections
4670,IVAC,Intevac
4671,INTL,INTL FCStone
4672,ITCI,IntraCellular Therapies
4673,IIN,IntriCon
4674,INTU,Intuit
4675,ISRG,Intuitive Surgical
4676,ISTR,Investar Holding
4677,ISBC,Investors Ban
4678,ITIC,Investors Title pany
4679,NVIV,InVivo Therapeutics Holdings
4680,IVTY,Invuity
4681,IONS,Ionis Pharmaceuticals
4682,IOVA,Iovance Biotherapeutics
4683,IPAS,iPass
4684,DTYS,iPath US Treasury 10year Bear ETN
4685,DTYL,iPath US Treasury 10year Bull ETN
4686,DTUS,iPath US Treasury 2year Bear ETN
4687,DTUL,iPath US Treasury 2year Bull ETN
4688,DFVS,iPath US Treasury 5year Bear ETN
4689,DFVL,iPath US Treasury 5year Bull ETN
4690,FLAT,iPath US Treasury Flattener ETN
4691,DLBS,iPath US Treasury Long Bear ETN
4692,DLBL,iPath US Treasury Long Bull ETN
4693,STPP,iPath US Treasury Steepener ETN
4694,IPGP,IPG Photonics
4695,CLRG,IQ Chaikin US Large Cap ETF
4696,CSML,IQ Chaikin US Small Cap ETF
4697,IRMD,iRadimed
4698,IRTC,iRhythm Technologies
4699,IRIX,IRIDEX
4700,IRDM,Iridium munications
4701,IRDMB,Iridium munications
4702,IRBT,iRobot
4703,IRWD,Ironwood Pharmaceuticals
4704,IRCP,IRSA Propiedades erciales SA
4705,PMPT,iSectors PostMPT Growth ETF
4706,SLQD,iShares 05 Year Investment Grade orate ETF
4707,CSJ,iShares 13 Year Credit ETF
4708,ISHG,iShares 13 Year International Treasury ETF
4709,SHY,iShares 13 Year Treasury ETF
4710,TLT,iShares 20 Year Treasury ETF
4711,IEI,iShares 37 Year Treasury ETF
4712,IEF,iShares 710 Year Treasury ETF
4713,AIA,iShares Asia 50 ETF
4714,COMT,iShares modities Select Strategy ETF
4715,ISTB,iShares Core 15 Year USD ETF
4716,IXUS,iShares Core MSCI Total International Stock ETF
4717,IUSG,iShares Core SP US Growth ETF
4718,IUSV,iShares Core SP US Value ETF
4719,IUSB,iShares Core Total USD Market ETF
4720,HEWG,iShares Currency Hedged MSCI Germany ETF
4721,SUSB,iShares ESG 15 Year USD orate ETF
4722,SUSC,iShares ESG USD orate ETF
4723,XT,iShares Exponential Technologies ETF
4724,FALN,iShares Fallen Angels USD ETF
4725,IFEU,iShares FTSE EPRANAREIT Europe Index
4726,IFGL,iShares FTSE EPRANAREIT Global Real Estate exUS Index
4727,IGF,iShares Global Infrastructure ETF
4728,GNMA,iShares GNMA ETF
4729,HYXE,iShares iBoxx  High Yield ex Oil  Gas orate ETF
4730,CIU,iShares Intermediate Credit ETF
4731,IGOV,iShares International Treasury ETF
4732,EMB,iShares JP Morgan USD Emerging Markets ETF
4733,MBB,iShares MBS ETF
4734,JKI,iShares Morningstar MidCap ETF
4735,ACWX,iShares MSCI ACWI ex US Index
4736,ACWI,iShares MSCI ACWI Index
4737,AAXJ,iShares MSCI All Country Asia ex Japan Index
4738,EWZS,iShares MSCI Brazil SmallCap ETF
4739,MCHI,iShares MSCI China ETF
